Częstotliwość (Hz)	Poziom (dB)
15234,741211	-117,708130
15237,432861	-118,366867
15240,124512	-116,857780
15242,816162	-117,651421
15245,507813	-117,462059
15248,199463	-117,198410
15250,891113	-118,581215
15253,582764	-117,965233
15256,274414	-117,152367
15258,966064	-117,067505
15261,657715	-118,083054
15264,349365	-117,110443
15267,041016	-115,229568
15269,732666	-115,985680
15272,424316	-115,446533
15275,115967	-118,202309
15277,807617	-121,522179
15280,499268	-117,890694
15283,190918	-116,691841
15285,882568	-116,169250
15288,574219	-116,982521
15291,265869	-117,808578
15293,957520	-118,424553
15296,649170	-116,874809
15299,340820	-114,714668
15302,032471	-116,049622
15304,724121	-116,225212
15307,415771	-116,318077
15310,107422	-115,774490
15312,799072	-116,421257
15315,490723	-117,473000
15318,182373	-117,312630
15320,874023	-117,160950
15323,565674	-117,121849
15326,257324	-116,499939
15328,948975	-116,696777
15331,640625	-117,513100
15334,332275	-117,415627
15337,023926	-115,907051
15339,715576	-115,178955
15342,407227	-116,001717
15345,098877	-116,413162
15347,790527	-116,955452
15350,482178	-115,392311
15353,173828	-115,300850
15355,865479	-117,486565
15358,557129	-117,867531
15361,248779	-118,941338
15363,940430	-117,576469
15366,632080	-115,278313
15369,323730	-114,643211
15372,015381	-115,998398
15374,707031	-116,122253
15377,398682	-113,810257
15380,090332	-112,523460
15382,781982	-112,019783
15385,473633	-111,090942
15388,165283	-110,378349
15390,856934	-109,043358
15393,548584	-106,573151
15396,240234	-105,775291
15398,931885	-105,325134
15401,623535	-104,495781
15404,315186	-104,544228
15407,006836	-105,120399
15409,698486	-107,265953
15412,390137	-109,144753
15415,081787	-109,687309
15417,773438	-110,969498
15420,465088	-111,715012
15423,156738	-109,328972
15425,848389	-108,833870
15428,540039	-109,746788
15431,231689	-109,641205
15433,923340	-109,967155
15436,614990	-109,565155
15439,306641	-108,839706
15441,998291	-107,052856
15444,689941	-105,553040
15447,381592	-105,640419
15450,073242	-105,532921
15452,764893	-104,694298
15455,456543	-104,959000
15458,148193	-105,840965
15460,839844	-105,402672
15463,531494	-103,875732
15466,223145	-103,081383
15468,914795	-102,706726
15471,606445	-103,124161
15474,298096	-104,504311
15476,989746	-104,212929
15479,681396	-102,212753
15482,373047	-101,318253
15485,064697	-102,444580
15487,756348	-105,325363
15490,447998	-104,848999
15493,139648	-101,931068
15495,831299	-101,347588
15498,522949	-102,055763
15501,214600	-102,794487
15503,906250	-102,936386
15506,597900	-102,067215
15509,289551	-102,582764
15511,981201	-104,483330
15514,672852	-105,233681
15517,364502	-104,340424
15520,056152	-104,189987
15522,747803	-105,941605
15525,439453	-105,449196
15528,131104	-103,304497
15530,822754	-103,108047
15533,514404	-103,053902
15536,206055	-102,891716
15538,897705	-102,945595
15541,589355	-103,457214
15544,281006	-101,842049
15546,972656	-101,407143
15549,664307	-101,442474
15552,355957	-101,661659
15555,047607	-103,710457
15557,739258	-104,354271
15560,430908	-104,267189
15563,122559	-104,877480
15565,814209	-103,786346
15568,505859	-105,537224
15571,197510	-107,669563
15573,889160	-106,861565
15576,580811	-106,994965
15579,272461	-108,583191
15581,964111	-107,286613
15584,655762	-109,374657
15587,347412	-107,418312
15590,039063	-107,363411
15592,730713	-109,156509
15595,422363	-107,758926
15598,114014	-107,825562
15600,805664	-107,731789
15603,497314	-107,540176
15606,188965	-108,316345
15608,880615	-107,986916
15611,572266	-108,208717
15614,263916	-108,590439
15616,955566	-108,048820
15619,647217	-107,890251
15622,338867	-106,478096
15625,030518	-104,985329
15627,722168	-105,119774
15630,413818	-106,446312
15633,105469	-107,529678
15635,797119	-106,543053
15638,488770	-105,707169
15641,180420	-105,191437
15643,872070	-103,082016
15646,563721	-102,808945
15649,255371	-103,920044
15651,947021	-104,313644
15654,638672	-102,687363
15657,330322	-103,448135
15660,021973	-104,644608
15662,713623	-105,962822
15665,405273	-105,451653
15668,096924	-106,024940
15670,788574	-107,777214
15673,480225	-107,302597
15676,171875	-108,620773
15678,863525	-109,202682
15681,555176	-109,544975
15684,246826	-110,440887
15686,938477	-109,393616
15689,630127	-110,479301
15692,321777	-111,679207
15695,013428	-111,742805
15697,705078	-112,028801
15700,396729	-112,325996
15703,088379	-111,704559
15705,780029	-110,975845
15708,471680	-111,703102
15711,163330	-113,852776
15713,854980	-113,420624
15716,546631	-112,507286
15719,238281	-111,284111
15721,929932	-110,546753
15724,621582	-112,849495
15727,313232	-114,027809
15730,004883	-111,822800
15732,696533	-110,595848
15735,388184	-109,701027
15738,079834	-109,212860
15740,771484	-108,698502
15743,463135	-108,550224
15746,154785	-107,848732
15748,846436	-107,481224
15751,538086	-106,196266
15754,229736	-105,617287
15756,921387	-106,652779
15759,613037	-108,395996
15762,304688	-108,435349
15764,996338	-106,185211
15767,687988	-103,316658
15770,379639	-104,281250
15773,071289	-103,175240
15775,762939	-105,506874
15778,454590	-108,999283
15781,146240	-108,106384
15783,837891	-109,257126
15786,529541	-111,392654
15789,221191	-110,672432
15791,912842	-109,693512
15794,604492	-110,520576
15797,296143	-113,370499
15799,987793	-112,166077
15802,679443	-112,232712
15805,371094	-112,522087
15808,062744	-110,138657
15810,754395	-107,702225
15813,446045	-107,981155
15816,137695	-109,895821
15818,829346	-110,254349
15821,520996	-109,306892
15824,212646	-109,604546
15826,904297	-110,691742
15829,595947	-113,425987
15832,287598	-114,452896
15834,979248	-114,261131
15837,670898	-112,958961
15840,362549	-113,169174
15843,054199	-113,227066
15845,745850	-114,370789
15848,437500	-115,148506
15851,129150	-114,450111
15853,820801	-115,759315
15856,512451	-115,205734
15859,204102	-115,055855
15861,895752	-116,269798
15864,587402	-115,949471
15867,279053	-113,918625
15869,970703	-113,982941
15872,662354	-115,097374
15875,354004	-114,615524
15878,045654	-115,550926
15880,737305	-114,435898
15883,428955	-115,167038
15886,120605	-116,252640
15888,812256	-115,473572
15891,503906	-114,986160
15894,195557	-115,965500
15896,887207	-116,302048
15899,578857	-117,087120
15902,270508	-115,839417
15904,962158	-115,899887
15907,653809	-114,797859
15910,345459	-114,590866
15913,037109	-116,005913
15915,728760	-116,438667
15918,420410	-115,689064
15921,112061	-116,583664
15923,803711	-117,363380
15926,495361	-116,129387
15929,187012	-114,554398
15931,878662	-113,862778
15934,570313	-114,926468
15937,261963	-114,968697
15939,953613	-115,753571
15942,645264	-116,332146
15945,336914	-115,592194
15948,028564	-115,747169
15950,720215	-116,697563
15953,411865	-115,682877
15956,103516	-115,036354
15958,795166	-116,361237
15961,486816	-115,300941
15964,178467	-116,598106
15966,870117	-115,544937
15969,561768	-114,400375
15972,253418	-114,818382
15974,945068	-115,167511
15977,636719	-116,609253
15980,328369	-116,772461
15983,020020	-115,617737
15985,711670	-115,242378
15988,403320	-115,601242
15991,094971	-115,913628
15993,786621	-115,604988
15996,478271	-116,004639
15999,169922	-115,758217
16001,861572	-115,037506
16004,553223	-115,479324
16007,244873	-117,299980
16009,936523	-116,779457
16012,628174	-115,551796
16015,319824	-116,701378
16018,011475	-114,947441
16020,703125	-114,571556
16023,394775	-114,546791
16026,086426	-115,317238
16028,778076	-115,444893
16031,469727	-116,284241
16034,161377	-116,603378
16036,853027	-115,061432
16039,544678	-114,919556
16042,236328	-117,458633
16044,927979	-116,478737
16047,619629	-115,087791
16050,311279	-114,873680
16053,002930	-114,552948
16055,694580	-115,065178
16058,386230	-114,340790
16061,077881	-115,214638
16063,769531	-115,345306
16066,461182	-114,814217
16069,152832	-115,083603
16071,844482	-114,603073
16074,536133	-115,232033
16077,227783	-115,226204
16079,919434	-113,588692
16082,611084	-113,116493
16085,302734	-114,775558
16087,994385	-116,046967
16090,686035	-115,048378
16093,377686	-115,391373
16096,069336	-115,796272
16098,760986	-115,166405
16101,452637	-115,532166
16104,144287	-114,999657
16106,835938	-115,705505
16109,527588	-115,179306
16112,219238	-115,733086
16114,910889	-115,419136
16117,602539	-114,762978
16120,294189	-114,371750
16122,985840	-113,056465
16125,677490	-113,823814
16128,369141	-116,320091
16131,060791	-115,249039
16133,752441	-114,548798
16136,444092	-114,278526
16139,135742	-115,098061
16141,827393	-116,599480
16144,519043	-115,821396
16147,210693	-114,393738
16149,902344	-115,716850
16152,593994	-113,485100
16155,285645	-113,373413
16157,977295	-115,881401
16160,668945	-116,213287
16163,360596	-117,066887
16166,052246	-114,577515
16168,743896	-113,975304
16171,435547	-114,532478
16174,127197	-115,825424
16176,818848	-116,445229
16179,510498	-115,176750
16182,202148	-114,107193
16184,893799	-115,918617
16187,585449	-116,276726
16190,277100	-114,100235
16192,968750	-115,558937
16195,660400	-113,886208
16198,352051	-114,163200
16201,043701	-115,465279
16203,735352	-115,396996
16206,427002	-114,927597
16209,118652	-114,557320
16211,810303	-112,640892
16214,501953	-113,446579
16217,193604	-114,966438
16219,885254	-114,473755
16222,576904	-115,525551
16225,268555	-112,460640
16227,960205	-111,936844
16230,651855	-111,027275
16233,343506	-110,853554
16236,035156	-113,888115
16238,726807	-113,863876
16241,418457	-113,053436
16244,110107	-112,811737
16246,801758	-113,982254
16249,493408	-114,575615
16252,185059	-112,933006
16254,876709	-112,914368
16257,568359	-114,703239
16260,260010	-113,964493
16262,951660	-114,798317
16265,643311	-114,543747
16268,334961	-115,036781
16271,026611	-115,539001
16273,718262	-114,620613
16276,409912	-112,820229
16279,101563	-113,934944
16281,793213	-113,626755
16284,484863	-114,069229
16287,176514	-113,521935
16289,868164	-114,084770
16292,559814	-114,713623
16295,251465	-114,752205
16297,943115	-113,474266
16300,634766	-114,345001
16303,326416	-114,920662
16306,018066	-115,104156
16308,709717	-114,737053
16311,401367	-112,825089
16314,093018	-111,626663
16316,784668	-112,188042
16319,476318	-110,937431
16322,167969	-111,589188
16324,859619	-110,227592
16327,551270	-109,891785
16330,242920	-111,375122
16332,934570	-110,215324
16335,626221	-108,875626
16338,317871	-108,338226
16341,009521	-108,017784
16343,701172	-106,400482
16346,392822	-106,459198
16349,084473	-108,088913
16351,776123	-106,749382
16354,467773	-107,556908
16357,159424	-108,494247
16359,851074	-108,968948
16362,542725	-108,900406
16365,234375	-109,584915
16367,926025	-110,054413
16370,617676	-109,404259
16373,309326	-108,805542
16376,000977	-108,132797
16378,692627	-109,337997
16381,384277	-110,551842
16384,075928	-109,673187
16386,767578	-110,680931
16389,459229	-109,801254
16392,150879	-109,709373
16394,842529	-109,261475
16397,534180	-109,334869
16400,225830	-109,424057
16402,917480	-109,700211
16405,609131	-109,261131
16408,300781	-108,984741
16410,992432	-107,394379
16413,684082	-110,718742
16416,375732	-110,234093
16419,067383	-108,858521
16421,759033	-109,241547
16424,450684	-107,381088
16427,142334	-108,724846
16429,833984	-109,758110
16432,525635	-106,661324
16435,217285	-105,779526
16437,908936	-107,565010
16440,600586	-106,117012
16443,292236	-105,344704
16445,983887	-104,648636
16448,675537	-103,558273
16451,367188	-103,087891
16454,058838	-103,262894
16456,750488	-103,850189
16459,442139	-104,873055
16462,133789	-103,632805
16464,825439	-103,257576
16467,517090	-104,699989
16470,208740	-103,862595
16472,900391	-103,988220
16475,592041	-105,598457
16478,283691	-105,002632
16480,975342	-103,622482
16483,666992	-104,975639
16486,358643	-105,817711
16489,050293	-103,946709
16491,741943	-102,394485
16494,433594	-102,718109
16497,125244	-103,931541
16499,816895	-103,439171
16502,508545	-101,708038
16505,200195	-101,167809
16507,891846	-102,396484
16510,583496	-105,171005
16513,275146	-103,819847
16515,966797	-101,552345
16518,658447	-100,980629
16521,350098	-101,877205
16524,041748	-103,769325
16526,733398	-103,488907
16529,425049	-102,172997
16532,116699	-102,095161
16534,808350	-102,463333
16537,500000	-103,841393
16540,191650	-104,810539
16542,883301	-104,079216
16545,574951	-103,443748
16548,266602	-104,133690
16550,958252	-104,927788
16553,649902	-104,736237
16556,341553	-105,062599
16559,033203	-106,861832
16561,724854	-107,495354
16564,416504	-107,370033
16567,108154	-107,904076
16569,799805	-108,170219
16572,491455	-107,445831
16575,183105	-106,475807
16577,874756	-106,917374
16580,566406	-108,093178
16583,258057	-108,052734
16585,949707	-106,633537
16588,641357	-104,875084
16591,333008	-103,477715
16594,024658	-102,151268
16596,716309	-101,652771
16599,407959	-102,120918
16602,099609	-101,823875
16604,791260	-102,531143
16607,482910	-104,369843
16610,174561	-106,561699
16612,866211	-108,855385
16615,557861	-110,248070
16618,249512	-110,266365
16620,941162	-111,461456
16623,632813	-112,717102
16626,324463	-112,261169
16629,016113	-112,489227
16631,707764	-112,311722
16634,399414	-112,272041
16637,091064	-113,637894
16639,782715	-112,736496
16642,474365	-110,912796
16645,166016	-111,508270
16647,857666	-112,415993
16650,549316	-113,040016
16653,240967	-114,240059
16655,932617	-112,680511
16658,624268	-111,449074
16661,315918	-113,668533
16664,007568	-114,989792
16666,699219	-114,082916
16669,390869	-113,413422
16672,082520	-115,038963
16674,774170	-113,583687
16677,465820	-111,295059
16680,157471	-112,308846
16682,849121	-113,532608
16685,540771	-114,276718
16688,232422	-113,510155
16690,924072	-112,580597
16693,615723	-110,893059
16696,307373	-110,135391
16698,999023	-111,496941
16701,690674	-111,331146
16704,382324	-109,757545
16707,073975	-109,501724
16709,765625	-110,712799
16712,457275	-111,454674
16715,148926	-111,153900
16717,840576	-111,517456
16720,532227	-112,150887
16723,223877	-112,335793
16725,915527	-111,659439
16728,607178	-112,858452
16731,298828	-113,033684
16733,990479	-114,056564
16736,682129	-114,524544
16739,373779	-112,690331
16742,065430	-112,182190
16744,757080	-111,413872
16747,448730	-111,937599
16750,140381	-112,094803
16752,832031	-113,421379
16755,523682	-112,976158
16758,215332	-113,023705
16760,906982	-113,561897
16763,598633	-114,187248
16766,290283	-115,374207
16768,981934	-114,813126
16771,673584	-113,512825
16774,365234	-116,433311
16777,056885	-116,586708
16779,748535	-114,909683
16782,440186	-113,454422
16785,131836	-113,040810
16787,823486	-113,296936
16790,515137	-112,351196
16793,206787	-113,333122
16795,898438	-113,324684
16798,590088	-111,809853
16801,281738	-111,602997
16803,973389	-113,028435
16806,665039	-111,387695
16809,356689	-112,693626
16812,048340	-113,455185
16814,739990	-113,661079
16817,431641	-114,618690
16820,123291	-112,943153
16822,814941	-113,013802
16825,506592	-113,190712
16828,198242	-111,774994
16830,889893	-110,946472
16833,581543	-110,051147
16836,273193	-111,338387
16838,964844	-112,599411
16841,656494	-113,887634
16844,348145	-112,763344
16847,039795	-112,433823
16849,731445	-112,199768
16852,423096	-112,561935
16855,114746	-113,082390
16857,806396	-112,631218
16860,498047	-114,065002
16863,189697	-113,611176
16865,881348	-113,179527
16868,572998	-113,293671
16871,264648	-112,824203
16873,956299	-113,861153
16876,647949	-114,482620
16879,339600	-113,943298
16882,031250	-113,932533
16884,722900	-113,555641
16887,414551	-112,653175
16890,106201	-114,143852
16892,797852	-114,772789
16895,489502	-114,257957
16898,181152	-115,368301
16900,872803	-113,257019
16903,564453	-113,270462
16906,256104	-115,723549
16908,947754	-113,611298
16911,639404	-113,671219
16914,331055	-114,707832
16917,022705	-114,978539
16919,714355	-114,301048
16922,406006	-112,331665
16925,097656	-113,449417
16927,789307	-115,246147
16930,480957	-114,719872
16933,172607	-114,225029
16935,864258	-112,366203
16938,555908	-113,245552
16941,247559	-112,712997
16943,939209	-111,803757
16946,630859	-112,528763
16949,322510	-112,044090
16952,014160	-112,656013
16954,705811	-113,848053
16957,397461	-112,414154
16960,089111	-112,031876
16962,780762	-112,529144
16965,472412	-112,380615
16968,164063	-113,180977
16970,855713	-115,021133
16973,547363	-113,886948
16976,239014	-113,827003
16978,930664	-112,775589
16981,622314	-113,224937
16984,313965	-113,861389
16987,005615	-113,911392
16989,697266	-113,533142
16992,388916	-112,631187
16995,080566	-113,326546
16997,772217	-113,854881
17000,463867	-114,795235
17003,155518	-114,516212
17005,847168	-115,063126
17008,538818	-113,704033
17011,230469	-113,114792
17013,922119	-111,705132
17016,613770	-112,457047
17019,305420	-114,006386
17021,997070	-114,469910
17024,688721	-113,399071
17027,380371	-112,910027
17030,072021	-112,236664
17032,763672	-112,287979
17035,455322	-113,858994
17038,146973	-114,603256
17040,838623	-113,725037
17043,530273	-112,663330
17046,221924	-114,183746
17048,913574	-113,794914
17051,605225	-111,911285
17054,296875	-112,159950
17056,988525	-114,819046
17059,680176	-115,171112
17062,371826	-113,608208
17065,063477	-112,909195
17067,755127	-112,771057
17070,446777	-114,731224
17073,138428	-115,244904
17075,830078	-115,414116
17078,521729	-114,219673
17081,213379	-113,435127
17083,905029	-113,482857
17086,596680	-114,216873
17089,288330	-112,326805
17091,979980	-110,846146
17094,671631	-113,950920
17097,363281	-113,868614
17100,054932	-113,758385
17102,746582	-111,939377
17105,438232	-112,359947
17108,129883	-111,029655
17110,821533	-112,406517
17113,513184	-111,562592
17116,204834	-112,753441
17118,896484	-112,606293
17121,588135	-112,170067
17124,279785	-112,395966
17126,971436	-111,816193
17129,663086	-113,440712
17132,354736	-113,477417
17135,046387	-112,380997
17137,738037	-111,309883
17140,429688	-111,668335
17143,121338	-113,466400
17145,812988	-112,886673
17148,504639	-112,214172
17151,196289	-112,881752
17153,887939	-112,900986
17156,579590	-112,949043
17159,271240	-112,023994
17161,962891	-113,243279
17164,654541	-115,096123
17167,346191	-114,267059
17170,037842	-113,429077
17172,729492	-113,259789
17175,421143	-112,265686
17178,112793	-112,166428
17180,804443	-112,671577
17183,496094	-112,108345
17186,187744	-111,092377
17188,879395	-111,981003
17191,571045	-112,222923
17194,262695	-112,777451
17196,954346	-111,846855
17199,645996	-111,405388
17202,337646	-112,741013
17205,029297	-113,624046
17207,720947	-114,817879
17210,412598	-113,162140
17213,104248	-112,224228
17215,795898	-112,176529
17218,487549	-112,163582
17221,179199	-111,808540
17223,870850	-111,618034
17226,562500	-112,333664
17229,254150	-113,160248
17231,945801	-113,804077
17234,637451	-113,766121
17237,329102	-113,348564
17240,020752	-113,167816
17242,712402	-112,819023
17245,404053	-113,955246
17248,095703	-113,610153
17250,787354	-113,144165
17253,479004	-114,680000
17256,170654	-112,699982
17258,862305	-113,281708
17261,553955	-111,960968
17264,245605	-112,632095
17266,937256	-113,605392
17269,628906	-113,216644
17272,320557	-112,684021
17275,012207	-113,543907
17277,703857	-113,542389
17280,395508	-112,433975
17283,087158	-113,417221
17285,778809	-112,601501
17288,470459	-111,848145
17291,162109	-111,137642
17293,853760	-111,405304
17296,545410	-112,730560
17299,237061	-112,328217
17301,928711	-112,531929
17304,620361	-113,407974
17307,312012	-112,200386
17310,003662	-112,577698
17312,695313	-111,870628
17315,386963	-111,889107
17318,078613	-112,590820
17320,770264	-111,713318
17323,461914	-111,722862
17326,153564	-112,661484
17328,845215	-112,909798
17331,536865	-111,374878
17334,228516	-111,497124
17336,920166	-111,690796
17339,611816	-112,826759
17342,303467	-113,714340
17344,995117	-113,721603
17347,686768	-113,543007
17350,378418	-113,263741
17353,070068	-113,251747
17355,761719	-111,980743
17358,453369	-111,889389
17361,145020	-111,544472
17363,836670	-111,596848
17366,528320	-113,494041
17369,219971	-112,967209
17371,911621	-113,302788
17374,603271	-113,109657
17377,294922	-112,971451
17379,986572	-112,264221
17382,678223	-113,404335
17385,369873	-112,578201
17388,061523	-112,246544
17390,753174	-111,872757
17393,444824	-111,993446
17396,136475	-112,124298
17398,828125	-112,996140
17401,519775	-113,043999
17404,211426	-112,552406
17406,903076	-113,417351
17409,594727	-114,337433
17412,286377	-113,556427
17414,978027	-113,443993
17417,669678	-111,646217
17420,361328	-111,286148
17423,052979	-111,469276
17425,744629	-113,194244
17428,436279	-112,449661
17431,127930	-112,755508
17433,819580	-111,881752
17436,511230	-111,078041
17439,202881	-111,291893
17441,894531	-110,438889
17444,586182	-110,587219
17447,277832	-111,534889
17449,969482	-112,630287
17452,661133	-110,708481
17455,352783	-111,545692
17458,044434	-113,927353
17460,736084	-113,274826
17463,427734	-112,094238
17466,119385	-111,755928
17468,811035	-110,201996
17471,502686	-110,389694
17474,194336	-113,135376
17476,885986	-115,125702
17479,577637	-113,291283
17482,269287	-112,247917
17484,960938	-112,053627
17487,652588	-111,999611
17490,344238	-112,771576
17493,035889	-110,909737
17495,727539	-112,104118
17498,419189	-113,126633
17501,110840	-113,829620
17503,802490	-114,985626
17506,494141	-113,730164
17509,185791	-112,664330
17511,877441	-112,049767
17514,569092	-111,249313
17517,260742	-111,267845
17519,952393	-113,363403
17522,644043	-112,096481
17525,335693	-111,174385
17528,027344	-112,535088
17530,718994	-111,784554
17533,410645	-110,786285
17536,102295	-110,616737
17538,793945	-111,308662
17541,485596	-112,407494
17544,177246	-113,955582
17546,868896	-111,523682
17549,560547	-112,093872
17552,252197	-112,618256
17554,943848	-112,780487
17557,635498	-112,086334
17560,327148	-109,869095
17563,018799	-110,816292
17565,710449	-111,218468
17568,402100	-111,065155
17571,093750	-112,637680
17573,785400	-112,839622
17576,477051	-110,049995
17579,168701	-111,018616
17581,860352	-111,573280
17584,552002	-111,276413
17587,243652	-112,842842
17589,935303	-111,836838
17592,626953	-111,261452
17595,318604	-110,929665
17598,010254	-111,741837
17600,701904	-110,285599
17603,393555	-109,950920
17606,085205	-112,538208
17608,776855	-112,636627
17611,468506	-111,820000
17614,160156	-111,016609
17616,851807	-112,123032
17619,543457	-113,597443
17622,235107	-112,064995
17624,926758	-112,554085
17627,618408	-112,771370
17630,310059	-112,341896
17633,001709	-111,828697
17635,693359	-112,061890
17638,385010	-111,722626
17641,076660	-111,203789
17643,768311	-109,741882
17646,459961	-110,127419
17649,151611	-111,772842
17651,843262	-111,783142
17654,534912	-112,602623
17657,226563	-112,468575
17659,918213	-110,662895
17662,609863	-110,238243
17665,301514	-111,503342
17667,993164	-111,677673
17670,684814	-111,879524
17673,376465	-112,163208
17676,068115	-109,622299
17678,759766	-111,220520
17681,451416	-112,839432
17684,143066	-110,518326
17686,834717	-110,800758
17689,526367	-112,105721
17692,218018	-112,433304
17694,909668	-111,575020
17697,601318	-110,684700
17700,292969	-111,044754
17702,984619	-112,129654
17705,676270	-111,480164
17708,367920	-112,525467
17711,059570	-114,400223
17713,751221	-111,773247
17716,442871	-110,634285
17719,134521	-111,711105
17721,826172	-112,754173
17724,517822	-111,636116
17727,209473	-109,494308
17729,901123	-110,527267
17732,592773	-111,630867
17735,284424	-110,149940
17737,976074	-109,428635
17740,667725	-109,819008
17743,359375	-109,411972
17746,051025	-110,928345
17748,742676	-110,979813
17751,434326	-111,609909
17754,125977	-110,983139
17756,817627	-110,179581
17759,509277	-111,974342
17762,200928	-111,827957
17764,892578	-112,554054
17767,584229	-111,936378
17770,275879	-111,918068
17772,967529	-111,334503
17775,659180	-111,280388
17778,350830	-110,745361
17781,042480	-111,949699
17783,734131	-110,941422
17786,425781	-111,684563
17789,117432	-112,714226
17791,809082	-112,494537
17794,500732	-112,750107
17797,192383	-112,583313
17799,884033	-112,751228
17802,575684	-111,947678
17805,267334	-111,900238
17807,958984	-114,077232
17810,650635	-109,895714
17813,342285	-109,203545
17816,033936	-110,611359
17818,725586	-110,628357
17821,417236	-110,116104
17824,108887	-111,874329
17826,800537	-113,239586
17829,492188	-111,321968
17832,183838	-112,267220
17834,875488	-112,580765
17837,567139	-111,902489
17840,258789	-111,153343
17842,950439	-111,103020
17845,642090	-111,278870
17848,333740	-110,461502
17851,025391	-109,405891
17853,717041	-109,797096
17856,408691	-111,446655
17859,100342	-111,649025
17861,791992	-110,917503
17864,483643	-111,397377
17867,175293	-111,404442
17869,866943	-110,328804
17872,558594	-111,284286
17875,250244	-112,712555
17877,941895	-112,786400
17880,633545	-113,195915
17883,325195	-113,169716
17886,016846	-111,072083
17888,708496	-111,120934
17891,400146	-113,394554
17894,091797	-112,807724
17896,783447	-113,052895
17899,475098	-113,131500
17902,166748	-111,697510
17904,858398	-110,666603
17907,550049	-111,161163
17910,241699	-112,458450
17912,933350	-112,179604
17915,625000	-112,984718
17918,316650	-113,077682
17921,008301	-112,040161
17923,699951	-112,190529
17926,391602	-111,848045
17929,083252	-112,296806
17931,774902	-112,023079
17934,466553	-111,092964
17937,158203	-110,476463
17939,849854	-110,881760
17942,541504	-111,952179
17945,233154	-112,381371
17947,924805	-112,469208
17950,616455	-111,694374
17953,308105	-111,541664
17955,999756	-110,952126
17958,691406	-110,687912
17961,383057	-113,123398
17964,074707	-113,910034
17966,766357	-111,781860
17969,458008	-110,350121
17972,149658	-110,566620
17974,841309	-111,080956
17977,532959	-110,948097
17980,224609	-111,231125
17982,916260	-111,948273
17985,607910	-110,919968
17988,299561	-111,547440
17990,991211	-112,008537
17993,682861	-110,671478
17996,374512	-110,612221
17999,066162	-111,096657
18001,757813	-111,161186
18004,449463	-110,579994
18007,141113	-111,478363
18009,832764	-112,208183
18012,524414	-109,491516
18015,216064	-109,750732
18017,907715	-109,723518
18020,599365	-110,603638
18023,291016	-111,131882
18025,982666	-110,866776
18028,674316	-111,606628
18031,365967	-111,538727
18034,057617	-110,556244
18036,749268	-110,626938
18039,440918	-110,149529
18042,132568	-111,577217
18044,824219	-113,030701
18047,515869	-112,591042
18050,207520	-111,592735
18052,899170	-110,548813
18055,590820	-110,756180
18058,282471	-111,593140
18060,974121	-111,924187
18063,665771	-111,649254
18066,357422	-112,401672
18069,049072	-110,229393
18071,740723	-109,343185
18074,432373	-109,837151
18077,124023	-110,234924
18079,815674	-110,417885
18082,507324	-111,449440
18085,198975	-110,472961
18087,890625	-109,935211
18090,582275	-110,188416
18093,273926	-111,823746
18095,965576	-112,160690
18098,657227	-111,338234
18101,348877	-112,061111
18104,040527	-111,960434
18106,732178	-111,367882
18109,423828	-110,006439
18112,115479	-111,045357
18114,807129	-112,474289
18117,498779	-112,968445
18120,190430	-112,982841
18122,882080	-111,103111
18125,573730	-111,787231
18128,265381	-111,765663
18130,957031	-112,197105
18133,648682	-112,195274
18136,340332	-110,649574
18139,031982	-110,851578
18141,723633	-110,214432
18144,415283	-109,468491
18147,106934	-109,201759
18149,798584	-110,820038
18152,490234	-109,942108
18155,181885	-109,529915
18157,873535	-110,934364
18160,565186	-111,398911
18163,256836	-111,451859
18165,948486	-111,652046
18168,640137	-112,148849
18171,331787	-111,819801
18174,023438	-110,569344
18176,715088	-112,514328
18179,406738	-111,594826
18182,098389	-111,294899
18184,790039	-109,733948
18187,481689	-110,626633
18190,173340	-112,003418
18192,864990	-111,295113
18195,556641	-111,029671
18198,248291	-111,489647
18200,939941	-112,189774
18203,631592	-112,693405
18206,323242	-111,056351
18209,014893	-109,295090
18211,706543	-109,721642
18214,398193	-109,714676
18217,089844	-109,888016
18219,781494	-110,403046
18222,473145	-110,495071
18225,164795	-111,411957
18227,856445	-111,406342
18230,548096	-110,374077
18233,239746	-111,030556
18235,931396	-111,071175
18238,623047	-110,908348
18241,314697	-110,134926
18244,006348	-109,827789
18246,697998	-110,634796
18249,389648	-110,454559
18252,081299	-111,749924
18254,772949	-111,015312
18257,464600	-108,691292
18260,156250	-109,479149
18262,847900	-111,987198
18265,539551	-110,446976
18268,231201	-110,088257
18270,922852	-110,236107
18273,614502	-110,816414
18276,306152	-112,225349
18278,997803	-110,275276
18281,689453	-108,713341
18284,381104	-109,272812
18287,072754	-110,970695
18289,764404	-110,231224
18292,456055	-109,452965
18295,147705	-112,039330
18297,839355	-112,164047
18300,531006	-112,034607
18303,222656	-110,859154
18305,914307	-110,657677
18308,605957	-110,461349
18311,297607	-111,982208
18313,989258	-111,833977
18316,680908	-111,657814
18319,372559	-112,165550
18322,064209	-110,011513
18324,755859	-109,476860
18327,447510	-110,508759
18330,139160	-112,008667
18332,830811	-112,257469
18335,522461	-112,337250
18338,214111	-113,583328
18340,905762	-111,254471
18343,597412	-111,409554
18346,289063	-111,691368
18348,980713	-111,376587
18351,672363	-110,355621
18354,364014	-110,965897
18357,055664	-109,367851
18359,747314	-110,317245
18362,438965	-111,474899
18365,130615	-111,758194
