Częstotliwość (Hz)	Poziom (dB)
376,831055	-45,428146
377,503967	-46,140575
378,176880	-44,835960
378,849792	-43,052303
379,522705	-40,555565
380,195618	-38,933147
380,868530	-38,371384
381,541443	-39,100601
382,214355	-40,589336
382,887268	-43,849991
383,560181	-46,139214
384,233093	-48,118668
384,906006	-50,127514
385,578918	-48,486282
386,251831	-51,078590
386,924744	-51,918236
387,597656	-54,184532
388,270569	-52,443985
388,943481	-46,408371
389,616394	-43,991074
390,289307	-42,924606
390,962219	-42,245117
391,635132	-41,789074
392,308044	-42,325195
392,980957	-43,628483
393,653870	-45,099129
394,326782	-47,126694
394,999695	-55,241024
395,672607	-52,775532
396,345520	-47,951897
397,018433	-44,942459
397,691345	-44,821812
398,364258	-47,780373
399,037170	-50,062874
399,710083	-48,075783
400,382996	-48,640163
401,055908	-44,891418
401,728821	-42,036854
402,401733	-43,577332
403,074646	-45,873974
403,747559	-46,648575
404,420471	-50,551071
405,093384	-49,622440
405,766296	-44,479473
406,439209	-43,746895
407,112122	-43,301228
407,785034	-42,163391
408,457947	-43,346420
409,130859	-45,910927
409,803772	-46,174133
410,476685	-47,151150
411,149597	-46,464336
411,822510	-43,280678
412,495422	-43,323830
413,168335	-45,481232
413,841248	-45,531078
414,514160	-46,551071
415,187073	-49,584030
415,859985	-48,451527
416,532898	-46,658413
417,205811	-46,327766
417,878723	-45,520939
418,551636	-45,977753
419,224548	-48,228134
419,897461	-48,887905
420,570374	-50,207500
421,243286	-51,210426
421,916199	-49,669163
422,589111	-49,409458
423,262024	-49,607094
423,934937	-49,990368
424,607849	-49,545174
425,280762	-52,480499
425,953674	-60,590672
426,626587	-60,855442
427,299500	-56,653381
427,972412	-54,728024
428,645325	-51,037983
429,318237	-49,844734
429,991150	-50,887531
430,664063	-51,195366
431,336975	-53,094887
432,009888	-57,381317
432,682800	-53,395580
433,355713	-50,647659
434,028625	-55,027760
434,701538	-60,630348
435,374451	-52,630981
436,047363	-48,249996
436,720276	-49,055225
437,393188	-49,136620
438,066101	-48,451157
438,739014	-48,759285
439,411926	-47,393894
440,084839	-46,901989
440,757751	-45,449203
441,430664	-43,770901
442,103577	-43,999340
442,776489	-43,513432
443,449402	-41,526749
444,122314	-41,432831
444,795227	-43,433800
445,468140	-43,936668
446,141052	-43,474083
446,813965	-44,119995
447,486877	-43,782955
448,159790	-41,293999
448,832703	-40,987316
449,505615	-42,441494
450,178528	-42,595791
450,851440	-41,320019
451,524353	-41,378353
452,197266	-42,544891
452,870178	-41,630920
453,543091	-41,502193
454,216003	-44,846390
454,888916	-48,785656
455,561829	-45,224388
456,234741	-42,819759
456,907654	-43,507748
457,580566	-45,683628
458,253479	-46,681286
458,926392	-49,520687
459,599304	-53,488728
460,272217	-48,441483
460,945129	-47,659054
461,618042	-53,729805
462,290955	-55,563347
462,963867	-50,435680
463,636780	-46,033947
464,309692	-44,261044
464,982605	-47,396221
465,655518	-46,703102
466,328430	-46,183228
467,001343	-50,310406
467,674255	-54,163136
468,347168	-49,993065
469,020081	-45,366901
469,692993	-44,098740
470,365906	-46,969967
471,038818	-51,035442
471,711731	-48,234123
472,384644	-45,717819
473,057556	-46,198475
473,730469	-43,815636
474,403381	-39,300392
475,076294	-37,895535
475,749207	-39,978600
476,422119	-45,686298
477,095032	-49,839066
477,767944	-51,397736
478,440857	-57,564041
479,113770	-50,199100
479,786682	-42,120705
480,459595	-38,261497
481,132507	-38,377731
481,805420	-42,515129
482,478333	-51,139259
483,151245	-50,155689
483,824158	-44,491066
484,497070	-43,296780
485,169983	-52,515678
485,842896	-43,276024
486,515808	-40,791897
487,188721	-50,300518
487,861633	-39,028297
488,534546	-34,211254
489,207458	-34,775955
489,880371	-38,818718
490,553284	-43,390549
491,226196	-43,633495
491,899109	-40,541420
492,572021	-41,782047
493,244934	-43,660225
493,917847	-39,376690
494,590759	-42,240860
495,263672	-56,341660
495,936584	-42,443054
496,609497	-40,639618
497,282410	-45,460823
497,955322	-38,687546
498,628235	-33,095459
499,301147	-31,543177
